match_id,playerName,runsScored,ballsFaced,team,result,opposition
649097,Misbah-ul-Haq,65,78,Pakistan,lose,South Africa
649097,DA Miller,5,10,South Africa,win,Pakistan
649097,Umar Akmal,22,23,Pakistan,lose,South Africa
649097,Mohammad Irfan,2,3,Pakistan,lose,South Africa
649097,F du Plessis,10,23,South Africa,win,Pakistan
649097,HM Amla,46,50,South Africa,win,Pakistan
649097,Sohail Tanvir,1,6,Pakistan,lose,South Africa
649097,Saeed Ajmal,0,1,Pakistan,lose,South Africa
649097,Shahid Afridi,3,5,Pakistan,lose,South Africa
649097,R McLaren,28,21,South Africa,win,Pakistan
649099,WD Parnell,8,4,South Africa,win,Pakistan
649099,AB de Villiers,115,103,South Africa,win,Pakistan
649099,JP Duminy,2,9,South Africa,win,Pakistan
649099,HM Amla,3,4,South Africa,win,Pakistan
649099,Junaid Khan,1,5,Pakistan,lose,South Africa
649099,Ahmed Shehzad,2,13,Pakistan,lose,South Africa
649099,RJ Peterson,2,2,South Africa,win,Pakistan
649099,Umar Amin,5,13,Pakistan,lose,South Africa
649099,Mohammad Hafeez,6,16,Pakistan,lose,South Africa
649099,DA Miller,15,25,South Africa,win,Pakistan
649099,Umar Akmal,30,38,Pakistan,lose,South Africa
649099,Sohaib Maqsood,53,71,Pakistan,lose,South Africa
649099,Mohammad Irfan,0,6,Pakistan,lose,South Africa
649099,F du Plessis,46,92,South Africa,win,Pakistan
649099,Q de Kock,34,42,South Africa,win,Pakistan
649099,Sohail Tanvir,15,19,Pakistan,lose,South Africa
649099,Misbah-ul-Haq,18,25,Pakistan,lose,South Africa
649099,Saeed Ajmal,1,6,Pakistan,lose,South Africa
649099,Shahid Afridi,9,11,Pakistan,lose,South Africa
649099,R McLaren,27,24,South Africa,win,Pakistan
656399,BB McCullum,65,49,New Zealand,win,Sri Lanka
656399,AD Mathews,46,55,Sri Lanka,lose,New Zealand
656399,GD Elliott,29,36,New Zealand,win,Sri Lanka
656399,BMAJ Mendis,4,4,Sri Lanka,lose,New Zealand
656399,CJ Anderson,75,48,New Zealand,win,Sri Lanka
656399,MJ Guptill,49,65,New Zealand,win,Sri Lanka
656399,KS Williamson,57,66,New Zealand,win,Sri Lanka
656399,TM Dilshan,24,41,Sri Lanka,lose,New Zealand
656399,KMDN Kulasekara,10,23,Sri Lanka,lose,New Zealand
656399,KC Sangakkara,39,39,Sri Lanka,lose,New Zealand
656399,SL Malinga,0,1,West Indies,lose,New Zealand
656399,HDRL Thirimanne,65,60,Sri Lanka,lose,New Zealand
656399,HMRKB Herath,13,23,England,lose,New Zealand
656399,L Ronchi,29,19,New Zealand,win,Sri Lanka
656399,DPMD Jayawardene,0,4,Sri Lanka,lose,New Zealand
656399,RAS Lakmal,7,17,Sri Lanka,lose,New Zealand
656399,LRPL Taylor,14,28,New Zealand,win,Sri Lanka
656399,FDM Karunaratne,14,21,Sri Lanka,lose,New Zealand
656401,JM Anderson,8,12,England,lose,Australia
656401,SCJ Broad,0,1,England,lose,Australia
656401,BJ Haddin,31,14,Australia,win,England
656401,MR Marsh,23,20,Australia,win,England
656401,JE Root,5,12,England,lose,Australia
656401,EJG Morgan,0,6,England,lose,Australia
656401,MG Johnson,0,1,Australia,win,England
656401,JC Buttler,10,13,England,lose,Australia
656401,MM Ali,10,14,England,lose,Australia
656401,ST Finn,1,6,England,lose,Australia
656401,GJ Bailey,55,69,Australia,win,England
656401,AJ Finch,135,131,Australia,win,England
656401,GS Ballance,10,13,England,lose,Australia
656401,DA Warner,22,18,Australia,win,England
656401,SPD Smith,5,9,Australia,win,England
656401,SR Watson,0,1,Australia,win,England
656401,GJ Maxwell,66,40,Australia,win,England
656401,IR Bell,36,48,England,lose,Australia
656401,CR Woakes,37,42,England,lose,Australia
656401,JWA Taylor,98,91,England,lose,Australia
656403,TL Chatara,6,11,Zimbabwe,lose,South Africa
656403,T Panyangara,4,4,Zimbabwe,lose,South Africa
656403,AB de Villiers,25,37,South Africa,win,Zimbabwe
656403,JP Duminy,115,105,South Africa,win,Zimbabwe
656403,HM Amla,11,28,South Africa,win,Zimbabwe
656403,CR Ervine,13,21,Zimbabwe,lose,South Africa
656403,BRM Taylor,40,40,Zimbabwe,lose,South Africa
656403,DA Miller,138,94,South Africa,win,Zimbabwe
656403,SF Mire,27,26,Zimbabwe,lose,South Africa
656403,SC Williams,8,13,Zimbabwe,lose,South Africa
656403,CJ Chibhabha,64,86,Zimbabwe,lose,South Africa
656403,F du Plessis,24,34,South Africa,win,Zimbabwe
656403,Q de Kock,7,16,South Africa,win,Zimbabwe
656403,E Chigumbura,8,7,Zimbabwe,lose,South Africa
656403,Sikandar Raza,5,14,Zimbabwe,lose,South Africa
656403,H Masakadza,80,77,Zimbabwe,lose,South Africa
656405,RG Sharma,15,21,India,win,Pakistan
656405,Younis Khan,6,10,Pakistan,lose,India
656405,MS Dhoni,18,13,India,win,Pakistan
656405,Haris Sohail,36,52,Pakistan,lose,India
656405,S Dhawan,73,76,India,win,Pakistan
656405,Sohaib Maqsood,0,2,Pakistan,lose,India
656405,Yasir Shah,13,24,Pakistan,lose,India
656405,Wahab Riaz,4,2,Pakistan,lose,India
656405,Ahmed Shehzad,47,75,Pakistan,lose,India
656405,Misbah-ul-Haq,76,86,Pakistan,lose,India
656405,Umar Akmal,0,4,Pakistan,lose,India
656405,Mohammed Shami,3,3,India,win,Pakistan
656405,AM Rahane,0,1,India,win,Pakistan
656405,Mohammad Irfan,1,5,Pakistan,lose,India
656405,RA Jadeja,3,5,India,win,Pakistan
656405,Sohail Khan,7,11,Pakistan,lose,India
656405,SK Raina,74,57,India,win,Pakistan
656405,R Ashwin,1,1,South Africa,lose,India
656405,Shahid Afridi,22,22,Pakistan,lose,India
656405,V Kohli,107,127,India,win,Pakistan
656407,LMP Simmons,102,87,West Indies,lose,Ireland
656407,A Balbirnie,9,10,Ireland,win,West Indies
656407,DR Smith,18,25,West Indies,lose,Ireland
656407,D Ramdin,1,6,West Indies,lose,Ireland
656407,AD Russell,27,13,West Indies,lose,Ireland
656407,WTS Porterfield,23,45,Ireland,win,West Indies
656407,GC Wilson,1,6,Ireland,win,West Indies
656407,CH Gayle,36,66,West Indies,lose,Ireland
656407,NJ O'Brien,79,61,Ireland,win,West Indies
656407,MN Samuels,21,41,West Indies,lose,Ireland
656407,DJG Sammy,89,71,West Indies,lose,Ireland
656407,EC Joyce,84,67,Ireland,win,West Indies
656407,KJ O'Brien,0,1,Ireland,win,West Indies
656407,JF Mooney,6,5,Ireland,win,West Indies
656407,PR Stirling,92,85,Ireland,win,West Indies
656409,CS MacLeod,0,2,Scotland,lose,New Zealand
656409,JH Davey,11,19,Scotland,lose,New Zealand
656409,MW Machan,56,82,Scotland,lose,New Zealand
656409,HJW Gardiner,0,1,Scotland,lose,New Zealand
656409,GD Elliott,29,31,New Zealand,win,Scotland
656409,KS Williamson,38,49,New Zealand,win,Scotland
656409,MJ Guptill,17,14,New Zealand,win,Scotland
656409,PL Mommsen,0,1,Scotland,lose,New Zealand
656409,RML Taylor,4,6,Scotland,lose,New Zealand
656409,I Wardlaw,0,1,Scotland,lose,New Zealand
656409,MH Cross,14,18,Scotland,lose,New Zealand
656409,LRPL Taylor,9,14,New Zealand,win,Scotland
656409,L Ronchi,12,10,New Zealand,win,Scotland
656409,CJ Anderson,11,17,New Zealand,win,Scotland
656409,RM Haq,0,2,Scotland,lose,New Zealand
656409,AF Milne,1,3,New Zealand,win,Scotland
656409,BB McCullum,15,12,New Zealand,win,Scotland
656409,DL Vettori,8,4,New Zealand,win,Scotland
656409,KJ Coetzer,1,10,Scotland,lose,New Zealand
656409,RD Berrington,50,81,Scotland,lose,New Zealand
656411,Mushfiqur Rahim,71,57,Bangladesh,win,Afghanistan
656411,Afsar Zazai,1,5,Afghanistan,lose,Bangladesh
656411,Anamul Haque,29,56,Bangladesh,win,Afghanistan
656411,Najibullah Zadran,17,34,Afghanistan,lose,Bangladesh
656411,Hamid Hassan,0,5,Scotland,lose,Afghanistan
656411,Mominul Haque,3,3,Bangladesh,win,Afghanistan
656411,Samiullah Shenwari,42,76,Afghanistan,lose,Bangladesh
656411,Mashrafe Mortaza,14,9,Bangladesh,win,Afghanistan
656411,Javed Ahmadi,1,2,Afghanistan,lose,Bangladesh
656411,Mirwais Ashraf,10,15,Afghanistan,lose,Bangladesh
656411,Sabbir Rahman,3,8,Bangladesh,win,Afghanistan
656411,Nawroz Mangal,27,57,Afghanistan,lose,Bangladesh
656411,Soumya Sarkar,28,25,Bangladesh,win,Afghanistan
656411,Aftab Alam,14,12,Afghanistan,lose,Bangladesh
656411,Asghar Stanikzai,1,7,Afghanistan,lose,Bangladesh
656411,Tamim Iqbal,19,43,Bangladesh,win,Afghanistan
656411,Mahmudullah,23,48,Bangladesh,win,Afghanistan
656411,Shakib Al Hasan,63,52,Bangladesh,win,Afghanistan
656411,Mohammad Nabi,44,44,Afghanistan,lose,Bangladesh
656411,Shapoor Zadran,2,2,Afghanistan,lose,Bangladesh
656411,Rubel Hossain,0,2,Bangladesh,win,Afghanistan
656411,Taskin Ahmed,1,3,India,lose,Afghanistan
656413,Krishna Chandran,34,67,United Arab Emirates,lose,Zimbabwe
656413,RW Chakabva,35,64,Zimbabwe,win,United Arab Emirates
656413,E Chigumbura,14,15,Zimbabwe,win,United Arab Emirates
656413,SP Patil,32,39,United Arab Emirates,lose,Zimbabwe
656413,H Masakadza,1,4,Zimbabwe,win,United Arab Emirates
656413,BRM Taylor,47,45,Zimbabwe,win,United Arab Emirates
656413,SF Mire,9,22,Zimbabwe,win,United Arab Emirates
656413,AR Berenger,22,37,United Arab Emirates,lose,Zimbabwe
656413,SC Williams,76,68,Zimbabwe,win,United Arab Emirates
656413,Rohan Mustafa,4,7,United Arab Emirates,lose,Zimbabwe
656413,CR Ervine,42,32,Zimbabwe,win,United Arab Emirates
656413,Amjad Javed,25,19,United Arab Emirates,lose,Zimbabwe
656413,Amjad Ali,7,17,United Arab Emirates,lose,Zimbabwe
656413,Khurram Khan,45,56,United Arab Emirates,lose,Zimbabwe
656413,Shaiman Anwar,67,51,United Arab Emirates,lose,Zimbabwe
656413,Sikandar Raza,46,48,Zimbabwe,win,United Arab Emirates
656413,Mohammad Naveed,23,19,United Arab Emirates,lose,Zimbabwe
656415,JC Buttler,3,7,England,lose,New Zealand
656415,BB McCullum,77,26,New Zealand,win,England
656415,JE Root,46,71,England,lose,New Zealand
656415,EJG Morgan,17,41,England,lose,New Zealand
656415,KS Williamson,9,23,New Zealand,win,England
656415,MJ Guptill,22,24,New Zealand,win,England
656415,JM Anderson,1,2,England,lose,New Zealand
656415,SCJ Broad,4,10,England,lose,New Zealand
656415,ST Finn,0,8,England,lose,New Zealand
656415,MM Ali,20,17,England,lose,New Zealand
656415,GS Ballance,10,29,England,lose,New Zealand
656415,LRPL Taylor,5,5,New Zealand,win,England
656415,IR Bell,8,18,England,lose,New Zealand
656415,CR Woakes,1,2,England,lose,New Zealand
656415,JWA Taylor,0,2,England,lose,New Zealand
656417,LMP Simmons,50,47,West Indies,win,Pakistan
656417,DR Smith,23,27,West Indies,win,Pakistan
656417,Umar Akmal,59,72,Pakistan,lose,West Indies
656417,D Ramdin,51,43,West Indies,win,Pakistan
656417,AD Russell,42,13,West Indies,win,Pakistan
656417,Haris Sohail,0,6,Pakistan,lose,West Indies
656417,Sohaib Maqsood,50,68,Pakistan,lose,West Indies
656417,CH Gayle,4,14,West Indies,win,Pakistan
656417,Wahab Riaz,3,14,Pakistan,lose,West Indies
656417,Ahmed Shehzad,1,10,Pakistan,lose,West Indies
656417,DM Bravo,49,81,West Indies,win,Pakistan
656417,Misbah-ul-Haq,7,22,Pakistan,lose,West Indies
656417,DJG Sammy,30,30,West Indies,win,Pakistan
656417,MN Samuels,38,52,West Indies,win,Pakistan
656417,Younis Khan,0,1,Pakistan,lose,West Indies
656417,Sohail Khan,1,8,Pakistan,lose,West Indies
656417,Nasir Jamshed,0,2,Pakistan,lose,West Indies
656417,Shahid Afridi,28,26,Pakistan,lose,West Indies
656417,Mohammad Irfan,2,11,Pakistan,lose,West Indies
656421,Mirwais Ashraf,28,32,Afghanistan,lose,Sri Lanka
656421,Samiullah Shenwari,38,71,Afghanistan,lose,Sri Lanka
656421,FDM Karunaratne,23,33,Sri Lanka,win,Afghanistan
656421,Asghar Stanikzai,54,59,Afghanistan,lose,Sri Lanka
656421,BMAJ Mendis,9,18,Sri Lanka,win,Afghanistan
656421,Afsar Zazai,19,43,Afghanistan,lose,Sri Lanka
656421,Nawroz Mangal,10,31,Afghanistan,lose,Sri Lanka
656421,Najibullah Zadran,10,16,Afghanistan,lose,Sri Lanka
656421,TM Dilshan,0,1,Sri Lanka,win,Afghanistan
656421,Hamid Hassan,0,1,Scotland,lose,Afghanistan
656421,KC Sangakkara,7,13,Sri Lanka,win,Afghanistan
656421,Mohammad Nabi,21,28,Afghanistan,lose,Sri Lanka
656421,HDRL Thirimanne,0,1,Sri Lanka,win,Afghanistan
656421,NLTC Perera,47,26,Sri Lanka,win,Afghanistan
656421,AD Mathews,44,81,Sri Lanka,win,Afghanistan
656421,Shapoor Zadran,1,1,Afghanistan,lose,Sri Lanka
656421,DPMD Jayawardene,100,120,Sri Lanka,win,Afghanistan
656421,Dawlat Zadran,4,5,Afghanistan,lose,Sri Lanka
656421,Javed Ahmadi,24,23,Afghanistan,lose,Sri Lanka
656423,RG Sharma,0,6,India,win,South Africa
656423,WD Parnell,17,29,South Africa,lose,India
656423,F du Plessis,55,72,South Africa,lose,India
656423,MS Dhoni,18,12,India,win,South Africa
656423,AB de Villiers,30,38,South Africa,lose,India
656423,S Dhawan,137,149,India,win,South Africa
656423,HM Amla,22,30,South Africa,lose,India
656423,Imran Tahir,8,10,South Africa,lose,India
656423,M Morkel,2,5,South Africa,lose,India
656423,DA Miller,22,23,South Africa,lose,India
656423,JP Duminy,6,16,South Africa,lose,India
656423,Mohammed Shami,4,5,India,win,South Africa
656423,AM Rahane,79,62,India,win,South Africa
656423,VD Philander,0,2,South Africa,lose,India
656423,RA Jadeja,2,4,India,win,South Africa
656423,Q de Kock,7,16,South Africa,lose,India
656423,SK Raina,6,5,India,win,South Africa
656423,R Ashwin,5,5,South Africa,lose,India
656423,DW Steyn,1,7,South Africa,lose,India
656423,V Kohli,46,60,India,win,South Africa
656425,CS MacLeod,4,6,Scotland,lose,England
656425,JH Davey,9,16,Scotland,lose,England
656425,SCJ Broad,0,3,England,win,Scotland
656425,JE Root,1,3,England,win,Scotland
656425,EJG Morgan,46,48,England,win,Scotland
656425,AC Evans,9,15,United Arab Emirates,lose,England
656425,JC Buttler,24,15,England,win,Scotland
656425,PL Mommsen,26,42,Scotland,lose,England
656425,ST Finn,1,1,England,win,Scotland
656425,MW Machan,5,7,Scotland,lose,England
656425,MM Ali,128,114,England,win,Scotland
656425,GS Ballance,10,18,England,win,Scotland
656425,JWA Taylor,17,26,England,win,Scotland
656425,MH Cross,23,33,Scotland,lose,England
656425,FRJ Coleman,7,16,Scotland,lose,England
656425,RM Haq,15,24,Scotland,lose,England
656425,IR Bell,54,86,England,win,Scotland
656425,CR Woakes,1,2,England,win,Scotland
656425,KJ Coetzer,71,84,Scotland,lose,England
656425,RD Berrington,8,13,Scotland,lose,England
656427,TL Chatara,16,23,Zimbabwe,lose,West Indies
656427,DR Smith,0,2,West Indies,win,Zimbabwe
656427,RW Chakabva,2,6,Zimbabwe,lose,West Indies
656427,CH Gayle,215,151,West Indies,win,Zimbabwe
656427,E Chigumbura,21,21,Zimbabwe,lose,West Indies
656427,T Kamungozi,6,10,Zimbabwe,lose,West Indies
656427,BRM Taylor,37,50,Zimbabwe,lose,West Indies
656427,T Panyangara,4,8,Zimbabwe,lose,West Indies
656427,SC Williams,76,62,Zimbabwe,lose,West Indies
656427,MN Samuels,133,167,West Indies,win,Zimbabwe
656427,CR Ervine,52,41,Zimbabwe,lose,West Indies
656427,S Matsikenyeri,19,26,Zimbabwe,lose,West Indies
656427,Sikandar Raza,26,20,Zimbabwe,lose,West Indies
656427,H Masakadza,5,14,Zimbabwe,lose,West Indies
656429,A Balbirnie,30,41,Ireland,win,United Arab Emirates
656429,NJ O'Brien,17,24,Ireland,win,United Arab Emirates
656429,Krishna Chandran,0,4,United Arab Emirates,lose,Ireland
656429,GC Wilson,80,70,Ireland,win,United Arab Emirates
656429,Amjad Javed,42,36,United Arab Emirates,lose,Ireland
656429,JF Mooney,2,6,Ireland,win,United Arab Emirates
656429,SP Patil,2,8,United Arab Emirates,lose,Ireland
656429,WTS Porterfield,37,65,Ireland,win,United Arab Emirates
656429,EC Joyce,37,49,Ireland,win,United Arab Emirates
656429,AR Berenger,13,26,United Arab Emirates,lose,Ireland
656429,PR Stirling,3,9,Ireland,win,United Arab Emirates
656429,Rohan Mustafa,2,9,United Arab Emirates,lose,Ireland
656429,GH Dockrell,7,5,Ireland,win,United Arab Emirates
656429,KJ O'Brien,50,25,Ireland,win,United Arab Emirates
656429,Mohammad Tauqir,2,2,Afghanistan,lose,Ireland
656429,Amjad Ali,45,73,United Arab Emirates,lose,Ireland
656429,Shaiman Anwar,106,89,United Arab Emirates,lose,Ireland
656429,AR Cusack,5,6,Ireland,win,United Arab Emirates
656429,Khurram Khan,36,54,United Arab Emirates,lose,Ireland
656429,Mohammad Naveed,13,11,United Arab Emirates,lose,Ireland
656431,CS MacLeod,0,6,Scotland,lose,Afghanistan
656431,Samiullah Shenwari,96,152,Afghanistan,win,Scotland
656431,Afsar Zazai,0,1,Afghanistan,win,Scotland
656431,Najibullah Zadran,4,5,Afghanistan,win,Scotland
656431,Hamid Hassan,15,40,Scotland,lose,Afghanistan
656431,Mohammad Nabi,1,3,Afghanistan,win,Scotland
656431,RM Haq,31,54,Scotland,lose,Afghanistan
656431,Gulbadin Naib,0,1,Afghanistan,win,Scotland
656431,I Wardlaw,1,2,Scotland,lose,Afghanistan
656431,Javed Ahmadi,51,53,Afghanistan,win,Scotland
656431,KJ Coetzer,25,41,Scotland,lose,Afghanistan
656431,RD Berrington,25,47,Scotland,lose,Afghanistan
656431,JH Davey,1,9,Scotland,lose,Afghanistan
656431,MW Machan,31,28,Scotland,lose,Afghanistan
656431,HJW Gardiner,5,20,Scotland,lose,Afghanistan
656431,Nawroz Mangal,7,14,Afghanistan,win,Scotland
656431,AC Evans,28,37,United Arab Emirates,lose,Afghanistan
656431,Asghar Stanikzai,4,3,Afghanistan,win,Scotland
656431,PL Mommsen,23,36,Scotland,lose,Afghanistan
656431,MH Cross,15,29,Scotland,lose,Afghanistan
656431,Shapoor Zadran,12,11,Afghanistan,win,Scotland
656431,Dawlat Zadran,9,25,Afghanistan,win,Scotland
656433,Sabbir Rahman,53,63,Bangladesh,lose,Sri Lanka
656433,Soumya Sarkar,25,16,Bangladesh,lose,Sri Lanka
656433,Mushfiqur Rahim,36,41,Bangladesh,lose,Sri Lanka
656433,Tamim Iqbal,0,2,Bangladesh,lose,Sri Lanka
656433,TM Dilshan,161,149,Sri Lanka,win,Bangladesh
656433,Anamul Haque,29,43,Bangladesh,lose,Sri Lanka
656433,KC Sangakkara,105,76,Sri Lanka,win,Bangladesh
656433,Mominul Haque,1,3,Bangladesh,lose,Sri Lanka
656433,Shakib Al Hasan,46,59,Bangladesh,lose,Sri Lanka
656433,HDRL Thirimanne,52,83,Sri Lanka,win,Bangladesh
656433,Mashrafe Mortaza,7,8,Bangladesh,lose,Sri Lanka
656433,Mahmudullah,28,47,Bangladesh,lose,Sri Lanka
656433,Rubel Hossain,0,5,Bangladesh,lose,Sri Lanka
656433,Taskin Ahmed,0,1,India,lose,Bangladesh
656435,LMP Simmons,0,2,West Indies,lose,South Africa
656435,DR Smith,31,34,West Indies,lose,South Africa
656435,JO Holder,56,48,West Indies,lose,South Africa
656435,F Behardien,10,5,South Africa,win,West Indies
656435,AD Russell,0,3,West Indies,lose,South Africa
656435,AB de Villiers,162,67,South Africa,win,West Indies
656435,JL Carter,10,21,West Indies,lose,South Africa
656435,HM Amla,65,90,South Africa,win,West Indies
656435,CH Gayle,3,4,West Indies,lose,South Africa
656435,RR Rossouw,61,41,South Africa,win,West Indies
656435,SJ Benn,1,3,West Indies,lose,South Africa
656435,MN Samuels,0,11,West Indies,lose,South Africa
656435,DA Miller,20,18,South Africa,win,West Indies
656435,DJG Sammy,5,11,West Indies,lose,South Africa
656435,F du Plessis,62,72,South Africa,win,West Indies
656435,Q de Kock,12,19,South Africa,win,West Indies
656435,JE Taylor,15,18,West Indies,lose,South Africa
656435,D Ramdin,22,47,West Indies,lose,South Africa
656437,BJ Haddin,43,42,Australia,lose,New Zealand
656437,MR Marsh,0,3,Australia,lose,New Zealand
656437,MJ Guptill,11,15,New Zealand,win,Australia
656437,CJ Anderson,26,43,New Zealand,win,Australia
656437,MA Starc,0,3,Australia,lose,New Zealand
656437,SPD Smith,4,11,Australia,lose,New Zealand
656437,LRPL Taylor,1,2,New Zealand,win,Australia
656437,TA Boult,0,2,Pakistan,lose,New Zealand
656437,L Ronchi,6,8,New Zealand,win,Australia
656437,DL Vettori,2,4,New Zealand,win,Australia
656437,BB McCullum,50,26,New Zealand,win,Australia
656437,MJ Clarke,12,18,Australia,lose,New Zealand
656437,GD Elliott,0,1,New Zealand,win,Australia
656437,MG Johnson,1,7,Australia,lose,New Zealand
656437,KS Williamson,45,42,New Zealand,win,Australia
656437,AJ Finch,14,8,Australia,lose,New Zealand
656437,DA Warner,34,44,Australia,lose,New Zealand
656437,PJ Cummins,7,30,England,lose,New Zealand
656437,SR Watson,23,31,Australia,lose,New Zealand
656437,TG Southee,0,1,New Zealand,win,Australia
656437,GJ Maxwell,1,3,Australia,lose,New Zealand
656437,AF Milne,0,2,New Zealand,win,Australia
656439,RG Sharma,57,55,India,win,United Arab Emirates
656439,Krishna Chandran,4,29,United Arab Emirates,lose,India
656439,V Kohli,33,41,India,win,United Arab Emirates
656439,S Dhawan,14,17,India,win,United Arab Emirates
656439,SP Patil,7,20,United Arab Emirates,lose,India
656439,Amjad Javed,2,6,United Arab Emirates,lose,India
656439,AM Guruge,10,16,Afghanistan,lose,India
656439,AR Berenger,4,9,United Arab Emirates,lose,India
656439,Rohan Mustafa,2,12,United Arab Emirates,lose,India
656439,Mohammad Tauqir,1,5,Afghanistan,lose,India
656439,Amjad Ali,4,13,United Arab Emirates,lose,India
656439,Shaiman Anwar,35,50,United Arab Emirates,lose,India
656439,Khurram Khan,14,30,United Arab Emirates,lose,India
656439,Mohammad Naveed,6,7,United Arab Emirates,lose,India
656441,KC Sangakkara,117,88,Sri Lanka,win,England
656441,MM Ali,15,27,England,lose,Sri Lanka
656441,GS Ballance,6,14,England,lose,Sri Lanka
656441,HDRL Thirimanne,139,144,Sri Lanka,win,England
656441,JE Root,121,109,England,lose,Sri Lanka
656441,EJG Morgan,27,47,England,lose,Sri Lanka
656441,JC Buttler,39,19,England,lose,Sri Lanka
656441,IR Bell,49,56,England,lose,Sri Lanka
656441,CR Woakes,9,8,England,lose,Sri Lanka
656441,TM Dilshan,44,55,Sri Lanka,win,England
656441,JWA Taylor,25,27,England,lose,Sri Lanka
656443,T Mupariwa,0,2,Zimbabwe,lose,Pakistan
656443,E Chigumbura,35,35,Zimbabwe,lose,Pakistan
656443,Haris Sohail,27,49,Pakistan,win,Zimbabwe
656443,Sohaib Maqsood,21,17,Pakistan,win,Zimbabwe
656443,Wahab Riaz,54,50,Pakistan,win,Zimbabwe
656443,Ahmed Shehzad,0,13,Pakistan,win,Zimbabwe
656443,BRM Taylor,50,76,Zimbabwe,lose,Pakistan
656443,Misbah-ul-Haq,73,126,Pakistan,win,Zimbabwe
656443,T Panyangara,10,29,Zimbabwe,lose,Pakistan
656443,Umar Akmal,33,43,Pakistan,win,Zimbabwe
656443,SF Mire,8,15,Zimbabwe,lose,Pakistan
656443,CR Ervine,14,29,Zimbabwe,lose,Pakistan
656443,SC Williams,33,33,Zimbabwe,lose,Pakistan
656443,CJ Chibhabha,9,18,Zimbabwe,lose,Pakistan
656443,Nasir Jamshed,1,9,Pakistan,win,Zimbabwe
656443,Sohail Khan,6,8,Pakistan,win,Zimbabwe
656443,Shahid Afridi,0,2,Pakistan,win,Zimbabwe
656443,Sikandar Raza,8,16,Zimbabwe,lose,Pakistan
656443,H Masakadza,29,55,Zimbabwe,lose,Pakistan
656445,A Balbirnie,58,72,Ireland,lose,South Africa
656445,NJ O'Brien,14,9,Ireland,lose,South Africa
656445,GH Dockrell,25,59,Ireland,lose,South Africa
656445,AB de Villiers,24,9,South Africa,win,Ireland
656445,GC Wilson,0,3,Ireland,lose,South Africa
656445,HM Amla,159,131,South Africa,win,Ireland
656445,RR Rossouw,61,30,South Africa,win,Ireland
656445,AR McBrine,2,4,Ireland,lose,South Africa
656445,DA Miller,46,23,South Africa,win,Ireland
656445,WTS Porterfield,12,17,Ireland,lose,South Africa
656445,EC Joyce,0,4,Ireland,lose,South Africa
656445,KJ O'Brien,48,67,Ireland,lose,South Africa
656445,MC Sorensen,22,19,Ireland,lose,South Africa
656445,F du Plessis,109,112,South Africa,win,Ireland
656445,Q de Kock,1,5,South Africa,win,Ireland
656445,JF Mooney,8,15,Ireland,lose,South Africa
656445,PR Stirling,9,6,Ireland,lose,South Africa
656447,Mohammad Tauqir,0,1,Afghanistan,lose,Pakistan
656447,Krishna Chandran,0,12,United Arab Emirates,lose,Pakistan
656447,Haris Sohail,70,85,Pakistan,win,United Arab Emirates
656447,Sohaib Maqsood,45,31,Pakistan,win,United Arab Emirates
656447,Wahab Riaz,6,1,Pakistan,win,United Arab Emirates
656447,Ahmed Shehzad,93,108,Pakistan,win,United Arab Emirates
656447,SP Patil,36,68,United Arab Emirates,lose,Pakistan
656447,Misbah-ul-Haq,65,51,Pakistan,win,United Arab Emirates
656447,Umar Akmal,19,13,Pakistan,win,United Arab Emirates
656447,AR Berenger,2,13,United Arab Emirates,lose,Pakistan
656447,Rohan Mustafa,0,2,United Arab Emirates,lose,Pakistan
656447,Amjad Ali,14,33,United Arab Emirates,lose,Pakistan
656447,Amjad Javed,40,38,United Arab Emirates,lose,Pakistan
656447,Nasir Jamshed,4,13,Pakistan,win,United Arab Emirates
656447,Shaiman Anwar,62,89,United Arab Emirates,lose,Pakistan
656447,Shahid Afridi,21,7,Pakistan,win,United Arab Emirates
656447,Khurram Khan,43,55,United Arab Emirates,lose,Pakistan
656449,Usman Ghani,12,22,Afghanistan,lose,Australia
656449,Samiullah Shenwari,17,33,Afghanistan,lose,Australia
656449,BJ Haddin,20,9,Australia,win,Afghanistan
656449,MR Marsh,8,9,Australia,win,Afghanistan
656449,Nawroz Mangal,33,35,Afghanistan,lose,Australia
656449,Afsar Zazai,10,42,Afghanistan,lose,Australia
656449,Asghar Stanikzai,4,11,Afghanistan,lose,Australia
656449,Najibullah Zadran,24,33,Afghanistan,lose,Australia
656449,SPD Smith,95,99,Australia,win,Afghanistan
656449,Hamid Hassan,7,18,Scotland,lose,Australia
656449,AJ Finch,4,10,Australia,win,Afghanistan
656449,Mohammad Nabi,2,10,Afghanistan,lose,Australia
656449,DA Warner,178,136,Australia,win,Afghanistan
656449,GJ Maxwell,88,41,Australia,win,Afghanistan
656449,Shapoor Zadran,0,4,Afghanistan,lose,Australia
656449,Dawlat Zadran,0,4,Afghanistan,lose,Australia
656449,Javed Ahmadi,13,24,Afghanistan,lose,Australia
656449,JP Faulkner,7,6,Australia,win,Afghanistan
656451,CS MacLeod,11,11,Scotland,lose,Bangladesh
656451,JH Davey,4,4,Scotland,lose,Bangladesh
656451,MW Machan,35,51,Scotland,lose,Bangladesh
656451,HJW Gardiner,19,32,Scotland,lose,Bangladesh
656451,Soumya Sarkar,2,5,Bangladesh,win,Scotland
